#,description
CSR&T/BID03/2025/26,"REQUEST FOR PROPOSAL FOR THE COLLECTION OF TRAFFIC COUNT AND ACCIDENT DATA MANAGEMENT FOR DORA COMPLIANCE FOR THE PERIOD OF THREE (3) YEARS FOR THE DEPARTMENT OF COMMUNITY SAFETY, ROADS AND TRANSPORT."
E1861GXMPTUT,Animal Control and veterinary services at Tutuka Power Station for a period of 5 years.
RFQ/PPECB-Fac/CorpBrand_Signages/2025/09,"Supply, Delivery and Installation of Corporate branding signages"
ADVERTISED RFQ 06/09/2025,"ADVERTISED RFQ 06/09/2025: REMOVING OF EXISTING ARTIFICIAL GRASS CARPET AND THE SUPPLY, DELIVERY AND INSTALLATION OF NEW ARTIFICIAL GRASS CARPET (CIDB GRADING: 1GB OR HIGHER)"
RFQ/PPECB-Fac/H&S_Equipment/2025/09,"Supply, Delivery, Servicing and Installation of Health and Safety Equipment in Bothaville Office"
211/2025,"APPOINTMENT OF A SERVICE PROVIDER FOR THE IMPLEMENTATION, OPERATION, SUPPORT AND MAINTENANCE OF AN ADVANCED TRAFFIC CONTRAVENTION MANAGEMENT SYSTEM"
LDPWRI-CS/20578,"SUPPLY AND DELIVERY OF OFFICE FURNITURE TO THE DEOAERMENT OF PUBLIC WORKS, ROADS AND INFRASTRUCTURE FOR A PERIOD OF 36 MONTHS"
Regret Letter-MWP2665NTCSA,"REGRET LETTER -FOR PROVISION OF GENERAL CLEANING, GARDENING, HYGIENE, PEST CONTROL AND WASTE MANAGEMENT SERVICES FOR WORKS PLANNING & CENTRALISED SERVICES CRADOCK LIVE LINE DEPORT, FOR PERIOD OF 60 MONTHS."
RFQJW019TN25,RFQJW019TN25 - Refurbishment of 2nd and 3rd floor
PWR 37/25,Provision of Physical Security at the Department of Public Works and Roads Dr Ruth Segomotsi Mompati Sites for a period of thirty- six (36) months
CSIR RFP 3702/17/10/2025,"Request for Proposals (RFP)For the Provision of 11kV Switch Room Upgrade at CSIR Scientia, Pretoria."
COM105/2025,STUDENTS PARKING DEMAND/RATES STUDY FOR CITY OF MBOMBELA
CSOS008-2025R,THE APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE OFFICE SPACE FOR THE CSOS HEAD OFFICE AND GAUTENG REGIONAL OFFICE FOR A PERIOD OF FIVE (5) YEARS.
RFQ/MICT/65/2025-APPOINTMENT OF A SERVICE PROVIDER,"RFQ/MICT/65/2025-APPOINTMENT OF A SERVICE PROVIDER TO CONCEPTUALISE, DESIGN, AND DEVELOP A DIGITAL REFERENCE MANUAL (E-BOOK) FOR SKILLS DEVELOPMENT FACILITATORS"
CIPC BID NUMBER:05/2025/2026,"INVITATION TO SERVICE PROVIDERS TO SUBMIT PROPOSALS FOR THE IMPLEMENTATION, MAINTENANCE AND SUPPORT OF THE DATA MASKING SOLUTION"
E1868GXMPKRI,"Supply, delivery and servicing custom made hearing protection devices at Kriel Power Station on an as and when required basis for a period of five years"
RFQ1091/2025,SUPPLY AND DELIVERY OF PARLIAMENT BRANDED PREPARED STILL AND SPARKLING BOTTLED WATER TO PARLIAMENT OF RSA
E1856GXMPTUT,EXTERNAL WORKS FOR PARK HOMES AND DRAINAGE FOR THE DESIGN AND SPECIFICATION BUILDING FOR A PERIOD OF 6 MONTHS AT TUTUKA POWER STATION
SO/092/09/2025,Provision for supply and delivery of Network Security and Switching Infrastructure at SANSA Hartebeesthoek Site
MRTT26-01,"Supply & delivery of meat and meat products for MRTT (HTA) on a ""as and when required basis"""
MRTT26-02,"Supply and delivery of Dry Goods and beverages for MRTT(HTA) for a period of 36 months on a ""as and when required basis"""
FOSPHB-RFP-46-25/26,"FOSPHB-RFP-46-25/26 REQUEST FOR PROPOSAL FOR SUPPLY, INSTALL AND COMMISSION 5 x 25M HIGH MAST LIGHTS AT DRYING & DISPATCH"
MRTT26-03,"ICT Managed services,3rd party licenses, supply and installation of telecommunication systems for the period of 35 months"
MWP2331TXValidity3,"Tender validity extension for the manufacture and supply of the Overhead Phase Conductor for National Transmission Company South Africa (NTCSA), on an “as and when” required basis for a period of five (5) years. Tender number MWP2331TX"
MRTT26-04,Appointment of Internal Auditors for the period of 35 months
MRTT26-05,"Supply and delivery of Building and Civil Material for the period of 36 on a ""as and when required basis"""
MRTT26-06,"Supply and delivery of Welding and Boiler making material, for the period of 36 on a ''as and when required basis"""
NLA-RFQ-010,REQUEST FOR QUOTATION ACCOMODATION (SPRINGS)
NLA-RFQ--011,REQUEST FOR QUOTATION ACCOMODATION (VANDERBIJLPARK)
FOSPHB-RFP-45-25/26,FOSPHB-RFP-45-25/26 REQUEST FOR PROPOSAL SUPPLY INSTALL AND COMMISSION LASER SCANNER AND ASSOCIATED POINT CLOUD PROCESSES AND MODELLING PACKAGE
DPWI01WCAN001-DB_CON001-CONTRACTOR,PROCUREMENT OF DESIGN AND BUILD CONTRACTOR FOR THE DEMOLITION OF 112 PREFAB HOUSES (INCLUDING HOUSES UNDER THE ESKOM SERVITUDE) AND ERECTING OF 113 THREE-BEDROOM BRICK HOUSES.
E1870NTSCAEC,"THE PROVISION OF GENERAL CLEANING, GARDENING / GENERAL WORKER, HYGIENE, PEST CONTROL, OFFICE REFUSE AND GARDEN WASTE REMOVAL SERVICES FOR THE NATIONAL TRANSMISSION COMPANY OF SOUTH AFRICA, COMMERCIAL OFFICES INCLUDING TELECOMMUNICATIONS & DEPOT’S BUILDINGS IN EASTERN CAPE & WESTERN CAPE FOR THE PERIOD OF 60 MONTHS ON AN AS AND WHEN REQUIRED BASIS."
Q39-2025-26,ADVERTISEMENT: QUOTATION FOR THE APPOINTMENT OF A SERVICE PROVIDER FOR SUPPLY AND DELIVERY OF VARIOUS ULTRAHIGH LABORATORY GASES FOR 12 MONTHS PERIOD
MBTC-SCM/98/2025,REQUEST FOR PROPOSALS FOR THE APPOINTMENT OF A PROFESSIONAL SERVICE PROVIDER: TO PROVIDE TOTAL FACILITIES MANAGEMENT FOR MANDELA BAY THEATRE COMPLEX FOR A PERIOD OF THREE YEARS
COJ/PUBS002/25-26,APPOINTMENT OF A SERVICE PROVIDER(S) FOR THE SUPPLY AND DELIVERY OF FIREFIGHTING FOAM TO THE CITY OF JOHANNESBURG (EMERGENCY MANAGEMENT SERVICES - EMS) FOR A PERIOD NOT EXCEEDING THREE (3) YEARS ON AN AS-AND-WHEN REQUIRED BASIS
T05/25 Photocopy,3-year photocopier lease agreement for several machines on all sites
T06/25 Garden,"Render garden services at Moqhaka sites – Kroonstad campus, Mphohadi campus, Derksen Hostel and Lentehof Hostel"
T08/25 IA,Render Internal Audit Services.
T10/25 Web,Maintain and update the College website according to the College needs
T11/25 CIEG Audit,The College requires a Chartered Accountant to perform agreed upon procedures on CIEG expenditure
P09-25 Trans S,Provide transport for students and staff at Sasolburg sites on as-and-when basis
P10/25 A/C S,"Supply, service, install and repair air conditioners at Sasolburg sites on as-and-when basis"
P11/25 A/C K,"Supply, service, install and repair air conditioners at Moqhaka sites on as-and-when basis"
P12/25 GAS,Supply and rental of gas bottles for the workshops at Sasolburg sites on as-and-when basis
P13/25 PPE,"Supply personal protective gear, equipment and consumables to the College on as-and-when basis"
P14/25 Clean K,Supply and deliver cleaning equipment + cleaning consumables to the Kroonstad + Mphohadi sites on as-and-when basis
P15/25 Print,"Do copies, binding, laminating etc. for the College on as-and-when basis"
P16/25 Med,Provide Medical testing services for students on as-and-when basis
P18/25 Steel,Supply and deliver different kinds of steel for student tasks on as-and-when basis
P19/25 Clean S,Supply and deliver cleaning equipment + cleaning consumables to the Sasolburg site on as-and-when basis
P20/25 Corp,"Design, print and supply corporate printing and marketing material"
RFQ/OBP164/2025/26,"Supply and Installation of Mesh Fence (cage) 8,2 x 3m in Cold room"
Bid No. 40/2025,Supply and Delivery of Council Vehicles
FIN-SCM-TEN-0145,Bid for Student Accommodation Services for 12 months
WIMS NO 037697,"WIMS NO 037697: KZN: DEPARTMENT OF HEALTH:ETHEKWINI REGION:KWANGCOLOSI: KWANGCOLOSI CLINIC: THE APPOINTMENT OF A MULTI-DISCIPLINARY ENTITY TO PROVIDE A PROFESSIONAL TEAM CONSISTING OF AN ARCHITECT (PA) ,QUANTITY SURVEYOR ,CIVIL AND STRUCTURAL ENGINEER AND ELECTRICAL ENGINEER FOR RE-DESIGN AND MODERNISING STRUCTURE."
RFQ BEL/0032/2025,SUPPLY AND ERECTION OF FENCE AROUND MANAGEMENT HOUSES AT BELFAST PLANTATION
RFQ Number: 3973/25,Request for service provider to conduct 4x4 off road drivers training for the SAWS Gauteng employees
CONTRACT No. SCM 16 OF 25/26,"COPESVILLE WATER SUPPLY SCHEME PHASES 3, 4 AND 5 WMPI-2 – APPOINTMENT OF A CONTRACTOR (7CE OR HIGHER) FOR PHASE 3B COPESVILLE BULK WATER PIPELINE PROJECT WITHIN WARD 30"
ZNTD 05359W.,"WIMS NO 077448:KZN:DEPARTMENT OF TRANSPORT:ETHEKWINI REGION: ROSSBURGH RTI MLB: THE APPOINTMENT OF A MULTI-DISCIPLINARY ENTITY TO PROVIDE A PROFESSIONAL TEAM CONSISTING OF AN ARCHITECT (PA) ,QUANTITY SURVEYOR, CIVIL AND STRUCTURAL ENGINEER,LAND SURVEYOR, GEOTECHNICAL ENGINEER,MECHANICAL ENGINEER ,ELECTRICAL ENGINEER AND HEALTH AND SAFETY AGENT FOR THE CONSTRUCTION OF NEW ROSSBURGH DLTC BUILDING."
Re-advert for PUDP 795,"Supply, Delivery, Calibration and Maintenance of Speed Measuring Equipment’s, for a period of 36 Months."
Re-advert for PUDP 795A,"The Calibration, Repairs and Maintenance of Speed Measuring Equipment, for a period of 36 months."
RFP 02/2026FY/PF,REQUEST FOR PROPOSALS FOR THE APPOINTMENT OF AN ARCHITECT FOR THE REDESIGN AND RECONFIGURATION AND CONSTRUCTION SUPERVISION OF THE KWA MA-MAI MARKET FOOD COURT TO ENHANCE THE FUNCTION AND AESTHETICS
RFX600002999,"Appointment of a service provider to supply, deliver and instal Perimeter Fencing at Cala Site under the East London Sentech Offices."
API01REQ004545,RFQ FOR CATERING SERVICES
NLM-QUO-25/143,"Request for quotation to supply, delivery one slag crusher for smelter project."
TNPA/2024/11/0003/83972/RFP,TENDER FOR THE FRAMEWORK AGREEMENT (PSC) FOR ADJUDICATORS AND ARBITRATORS IN THE BUILT ENVIRONMENT FOR A DURATION OF THREE (3) YEARS AS AND WHEN REQUIRED FOR ALL PORTS FALLING UNDER THE MANAGEMENT OF THE TRANSNET NATIONAL PORTS AUTHORITY
SANBI G555/2025,APPOINTMENT OF A CONTRACTOR FOR THE CONSTRUCTION OF THE BOUNDARY FENCE AND GATES AT THE THOHOYANDOU NATIONAL BOTANICAL GARDEN
054916,MAINTENANCE OF LIFT A PERIOD OF 36 MONTHS
SANBI G556/2025,APPOINTMENT OF A CONTRACTOR FOR THE INSTALLATION OF A POND LINER AND REPAIR WORKS AT THE WETLAND POND AT THE PRETORIA NATIONAL BOTANICAL GARDEN
P2025/05,"INVITATION TO REGISTER ON THE DATABASE PANEL OF SERVICE FOR FUMIGATION AND PEST CONTROL SERVICES FOR AMAJUBA MUNICIPALITY MAIN OFFICES, DISASTER CENTRE AND KWAMDAKANE THUSONG SERVICES CENTRE, UTRECHT WASTE AND WATER PLANTS, TWEEDIEDALE PONDS AND DURNACOL WATER PLANTS FOR A PERIOD OF 36 MONTHS"
P2025/07,"INVITATION TO REGISTER ON THE DATABASE PANEL OF SERVICE PROVIDERS FOR SUPPLY, MAINTENANCE AND NEW INSTALLATION OF AIRCONDITIONERS FOR A PERIOD OF 36 MONTHS"
SCMU10-25/26-0015,SPECIALIST SERVICE PROVIDER TO DEVELOP AN INTEGRATED PUBLIC TRANSPORT SYSTEM BASED ON SELECTED ROUTES THAT OPERATE THROUGH SELECTED MUNICIPALITIES WITHIN EASTERN CAPE PROVINCE
TNPA/2025/03/0009/92856/RFP,"PROVISION OF A PROFESSIONAL SERVICES PROVIDER TO UNDERTAKE FEASIBILITY DESIGNS FOR THE NEW BERTHING, WATER AND MARINE SERVICES STAFF FACILITY, INCLUDING A SATELLITE CLINIC IN THE PORT OF DURBAN FOR A PERIOD OF TWENTY-FOUR (24) MONTHS."
SD02 2025/2026,SD02 2025/2026: APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE AN E-MOBILITY SERVICE TO THE DEPARTMENT OF SOCIAL DEVELOPMENT FOR A PERIOD OF THIRTY-SIX (36) MONTHS
MLPS-HO-10364081-09-2025,SUPPLY AND DELIVERY OF YARD VEHICLES SCOTCH BLOCK
RFI22-2025/2026,REQUEST FOR INFORMATION FOR INTEGRATED LIBRARY SERVICE PLATFORM
T2025/11,"DESIGN AND DEVELOP EVACUATION EMERGENCY PLANS FOR THE AMAJUBA DISTRICT MUNICIPALITY, THUSONG CENTRE, DURNACOL WATER WASTE PLANT, UTRECHT WATER TREATMENT PLANT AND UTRECHT WASTEWASTER PLANT"
E1843GXMPKRI,"Provision of Basic Hygiene Audit, nutritional quality, Extract fan services and Calibration of canteen equipment on an “as and when” required basis for a period of 5 years to Kriel Power Station Canteen."
RFQ 32-08-2025,APPOINTMENT OF A SERVICE PROVIDER FOR RENEWAL OF THE DATA CENTRE ENVIRONMENTAL MONITORING SYSTEM
RFQ0001146,"DESCRIPTION: Request to appoint a service provider (SP) to supply material and repair Gordon’s Bay jetty (PFHM), proclaim fishing harbours management."
CSIR RFP 3701/10/10/2025,"Request for Proposals (RFP)For the provision of occupational health, primary healthcare services and operational management of the medical centre at the CSIR Scientia campus, for a period of three (3) years"
26_2025-2026T,SUPPLY AND DELIVERY OF COMMONAGE BOUNDARY FENCE FOR THREE YEARS
Sound025,REQUEST FOR QUOTE FOR SUPPLY AND INSTALLATION OF SOUND SYSTEM
25_2025-2026T,HIRING OF MACHINERY AND OPERATORS FOR COVERING AND COMPACTION OF THE LADY GREY LANDFILL SITE AND BARKLY EAST GARDEN WASTE SITE
SCMU3-25/26-0020-H0,APPOINTMENT OF A SERVICE PROVIDER TO ASSIST THE EASTERN CAPE DEPARTMENT OF HEALTH FOR MOVABLE ASSET VERIFICATION TO ADDRESS AUDIT FINDINGS FOR A PERIOD OF 12 MONTHS
OVI01REQ002701,MR Genesig RT-PCR kit for Bluetongue virus
RFI23_2025_2026,REQUEST FOR INFORMATION ON THE DESIGN AND LAYOUT OF A MODERN LIBRARY (IRC Block G)
RFQ 2025-009-005,REQUEST FOR SUPPLY AND DELIVERY OF STATIONERY NLC WESTERN CAPE (CAPE TOWN) OFFICE
CRAC-EFQ-55480/TFR/2025/09/0004/106479/RFP,Refurbishment of substa??on roofs under Isando Depot
VIM01REQ004599,"PROVISION OF ACCESSIBILITY CONSULTING SERVICES FOR THE PROPOSED CENTRE OF EXCELLENCE AT THE AGRICULTURAL RESEARCH CENTRE ROODEPLAAT, PRETORIA"
E1849GXMPMAJ,"Supply, refurbishment and repair of different types of gearboxes at Majuba Power Stations."
KBP/06/2024/2025,"THE OBJECTIVE OF THIS RFB IS FOR THE APPOINTMENT OF SECURITY SERVICE PROVIDER TO RENDER GUARDING SERVICES AT WESFLEUR SHOPPING CENTRE & NEIL HARE FACTURAMA, ATLANTIS, WESTERN CAPE FOR TWENTY-FOUR (24) MONTHS."
07/KBP/2024/2025,"THE OBJECTIVE OF THIS RFB IS FOR THE APPOINTMENT OF A SECURITY SERVICE PROVIDER TO RENDER GUARDING SERVICES AT KHAYELITSHA CENTRE & BEACON VALLEY SHOPPING CENTRE, WESTERN CAPE FOR TWENTY-FOUR (24) MONTHS"
FOSRBY-RFP-33-25/26,FOSRBY-RFP-33-25/26 REQUEST FOR PROPOSAL [RFP] CLEANING OF 870 CLEAN SULPHUR STORAGE TANK AT SULPHURIC ACID A-PLANT SHUTDOWN 2025.
RFQ 2025-009-010,SHE Rep and Combined first aid L2 training courses
RFB 03 2025,"RFB 03 2025-APPOINTMENT OF A SUPPLIER FOR THE SUPPLY, DELIVERY AND INSTALLATION OF PERIMETER FENCE REQUIRED AT MPUMALANGA AND LIMPOPO PROVINCIAL OFFICES"
Q05223,UPGRADE OF A BIOMETRIC LICENCE FOR UMZINYATHI DISTRICT MUNICIPALITY
FOSRBY-RFP-19-25/26,FOSRBY-RFP-19-25/26 REQUEST FOR PROPOSAL [RFP] SUPPLY OF HIGH EFFICIENCY CERAMIC SADDLES AT SULPHURIC ACID A-PLANT SHUTDOWN 2025.
E1472GCDLPMED.,Provision of Cleaning Services for Offices and Ablution Facilities at Medupi Power Station Project for Ten (10) Months.
VKLM/RW12/MIG/P2/2025/2026,"TENDER FOR THE APPOINTMENT OF A SERVICE PROVIDER FOR THE DEVELOPMENT OF THE 2ND PHASE OF THE LANDFILL SITE IN DELMAS, BUILDING WORKS AND MISCELLANEOUS WORKS"
CTIA RFP 7922-2025,APPOINTMENT OF A SERVICE PROVIDER FOR THE SUPPLY AND DELIVERY OF CONTAINERIZED MOBILE DIESEL GENERATORS AT CAPE TOWN INTERNATIONAL AIRPORT FOR THE PERIOD OF TWELVE (12) MONTHS
RFQJW0108KM25-,Refurbishment of SUB E at head of works
RFQJW0109KM25,Refurbishment of SUB E at head of works
RFQJW0107KM25,"Replacement of suspended ceiling panels, Paint interior wall and wooden doors , Tile floor and replace wooden doors."
MHSC 013/2025-26,"Alterations, Building Works, Internal Fit-Out, Furnishing and Fire Protection for the MHSC Offices"
EWSETA/RFI/001/2025-26,APPOINTMENT OF SERVICE PROVIDER/ACCREDITED ELECTRICIANS TO CONDUCT AN ELECTRICAL ASSESSMENT AT THE EWSETA CAPE HOUSE OFFICES SITUATED IN JOHANNESBURG CBD
TP/2025/06/0002/98843/RFP,APPOINTMENT OF SERVICE PROVIDERS FOR THE VALUATION OF TRANSNET SOC LTD OWNED PROPERTIES FOR A PERIOD OF SIX (6) YEARS ON AN AS AND WHEN REQUIRED BASIS.
22_2025-2026T,ICT Consultants Services (3 years)
RFQ 4038/25,The procurement of fiber splicing tools
3D025,REQUEST FOR QUOTE FOR ONCE-OFF SUPPLY AND DELIVERY OF 1 x 3-D PRINTER
ZNTD06125W,BUILDING OF SEPTIC TANK AND MINOR WORKS
NLC2025-015,"THE APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY, INSTALL, CONFIGURE, INTEGRATE AND SUPPORT A LAN INFRASTRUCTURE SOLUTION FOR A PERIOD OF FIVE (5) YEARS."
20_2025-2026T,Provision of Training Agent Services for Senqu Local Municipality for a period of three years
ZNTD06151W,MINOR REPAIRS AND RENOVATIONS TO STAFF HOUSE
RFQ-30-08-2025,PROCUREMENT OF UNIFOMS
DCSL SBD 19-2025,"DCSL SBD 19-2025 APPOINTMENT OF A PANEL OF SERVICE PROVIDERS TO RENDER CRIME PREVENTION, SELF DEFENSE, FIRST AID & DISASTER RISK MANAGEMENT TRAINING TO THE DEPARTMENT FOR A PERIOD OF 36 MONTHS"
RFQJW00131SM2025,Supply and Deliver Hot Tapping Machine (Under pressure Drilling Machine)
TECH/01/2025-26a,Provision of consultancy and Construction of the upgrading of sewer reticulation at Regorogile Extention 5 & 6
RFQJW00132SM2025,Supply and delivery of Steel Tool Trunk
GSDM 62/2024,"APPOINTMENT OF THE SERVICE PROVIDER FOR THE PROVISION OF HYGIENE SERVICES AND PEST CONTROL AT GERT SIBANDE DISTRICT MUNICIPALITY MAIN OFFICE, GERT SIBANDE DISTRICT MUNICIPALITY WATER LABORATORY AND GSDM DISASTER CENTRES IN MKHONDO LM, CHIEF ALBERT LUTHULI LM, DIPALESENG LM AND DR PIXLEY KA ISAKA SEME LM FOR A PERIOD OF THIRTY SIX (36) MONTHS."
ZNTD06126W,SUPPLY AND INSTALL WINDOWS BLIND
RFQ 2025 -009-003,Trauma Informed Leadership Programme for Eight Months
RFQ 2025-009-001,Office Assistant as and when required for 12 Months
GSDM 05/2025,PROVISION OF VARIOUS GAS CYLINDERS INCLUDING GAS CYLINDER RENTALS TO THE GERT SIBANDE DISTRICT MUNICIPALITY WATER LABORATORY AS AND WHEN REQUIRED FOR A PERIOD OF 36 MONTHS.
RFQ/25/26/92,"Electrical upgrade and Air-conditioning Service at Hybrid Mail within Cape Mail Centre, Cape Town"
CRAC-ELF-53342,PROVISION OF REPAIRS FOR INSEZI DIESEL STORAGE TANK 2 AT RICHARDS BAY
CSIR RFQ 6584/06/10/2025,"Request for Quotation (RFQ) for the once-off supply, delivery, installation, testing and commissioning of the battery charger display controller to Building 26 substation at the CSIR Scientia Campus in Pretoria"
CPTSC04/25,C.T.: NDPWI Workshop: 24 Months term contract: Supply and delivery of carpentry material and equipment
ZNQ00943/00000/00/HOD/GEN/25/T,DISPOSAL OF INFORMATION TECHNOLOGY ASSETS VIA SALE SCRAP METHOD
PR10111790,"The Road Accident Fund (RAF) wishes to appoint a suitable service provider to Maintain, Service, and Repair Security Systems at East London Office on a month-to-month basis for a period not exceeding six (6) months."
SCMU3-25/26-0047-HO,SUPPLY AND DELIVERY OF N95 MASKS FOR TB HOSPITALS AND OTHER HEALTH FACILITIES IN EASTERN CAPE FOR A PERIOD OF 60 MONTHS
BID NO: 005-2025/2026,APPOINTMENT OF A PANEL OF FIVE (5) FOR THE SUPPLY OF PROMOTIONAL MATERIALS FOR THE CETA
RFQ 180 2025/26,Supply and delivery of WIFI dongles
E1838GXMPHEN,Supply and Delivery of Seal Air Fans Spares at Hendrina Power Station (Materials Management Department) for a period of 5 years
SRVM RFQ 07/2026,"SUPPLY, DELIVER AND INSTALLATION OF 6 NEW BULK ANALOG ELECTRICITY METER"
ZNT 05 EDTEA 25-26,"APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE PHYSICAL SECURITY SERVICES AT KZN DEPARTMENT OF ECONOMIC DEVELOPMENT, TOURISM AND ENVIRONMENTAL AFFAIRS AT ZULULAND DISTRICT OFFICE ( ULUNDI OFFICES) FOR A PERIOD OF 36 MONTHS."
RFP08/25,REQUEST FOR PROPOSALS FOR THE PROVISION AND MAINTENANCE OF A REAL ESTATE MANAGEMENT SYSTEM
RFQ 72357,Request for Bids for an Occupational Health and Safety Professional Service Provider for the NonConstruction of Additional Baggage Carousel and other related works Airports Company South Africa OR Tambo International Airport.
SCM/2026/16/COMM,Re- Advertisement Grass Cutting and Clearing & alien Clearing in Bitou Municipal areas & Pump Stations for a of Period Ending 30 June 2028.
IT-OP-004-2025/2026,"Appointment of a service provider for the support and maintenance of oracle database, oracle application server, and Microsoft SQL* server for a period of 36 months"
RFQ-102a-25,Appointment of a service provider for the Production and Printing of the SANParks Tourism Research Report
FIN-SCM-TEN-0146,"Supply, Installation and Maintenance of x7 Passenger lifts"
TENDER 147 OF 2025,"APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY, INSTALL, MONITOR AND MAINTAIN INTRUSION ALARM SYSTEMS, SECURITY BEAMS AND CCTV CAMERA SYSTEMS FOR A CONTRACT PERIOD OF THREE (3) YEARS"
SCMU7-25/26-0005,APPOINTMENT OF A PROFESSIONAL SERVICE PROVIDER FOR THE DEVELOPMENT OF A SPATIAL MASTER PLAN FOR THE CURRENT N2 AND NEW WILD COAST ROAD AND OTHER AREAS OF DEVELOPMENT IDENTIFIED IN THE EASTERN SEABOARD REGIONAL SPATIAL DEVELOPMENT FRAMEWORK
LEDA/KKP/2025/26-2B,"APPOINTMENT OF A SERVICE PROVIDER FOR THE DESIGN, CONSTRUCTION, REFURBISHMENT AND UPGRADE OF EXISTING BUILDING FACILITY AND INSTALLATION OF SWEET POTATO YOGHURT PROCESSING MACHINERY FOR KGAROSE KGAROS PTY LTD AT SESHEGO INDUSTRIAL PARK FOR A PERIOD OF TWELVE (12) MONTHS"
RFB066/25/26,RENOVATIONS AT WITBANK LABORATORY
HOAC VAR 55550,"For Leasing of the Transnet Rail Infrastructure Manager Sidings/Facilities, Siding Number 140333 for a minimum period of ten (10) years"
HOAC VAR 55534,"For Leasing of the Transnet Rail Infrastructure Manager Sidings/Facilities, Siding Number 100234 for a minimum period of ten (10) years"
HOAC VAR 55535,"For Leasing of the Transnet Rail Infrastructure Manager Sidings/Facilities, Siding Number 101885 for a minimum period of ten (10) years"
HOAC VAR 55544,"For Leasing of the Transnet Rail Infrastructure Manager Sidings/Facilities, Siding Number 10O579 for a minimum period of ten (10) years"
HOAC VAR 55537,"For Leasing of the Transnet Rail Infrastructure Manager Sidings/Facilities, Siding Number 603309 for a minimum period of ten (10) years"
HOAC VAR 55539,"For Leasing of the Transnet Rail Infrastructure Manager Sidings/Facilities, Siding Number 702404 for a minimum period of ten (10) years"
HOAC VAR 55546,"For Leasing of the Transnet Rail Infrastructure Manager Sidings/Facilities, Siding Number 652377 for a minimum period of ten (10) years"
